db_id,question,evidence,SQL
professional_basketball,"In the year 1997 allstar game, which teams did the players had the most rebounds play in? List their team ids.",in 1997 refers to year = 1997; the most rebounds refers to max(rebounds); team id refers to tmID,SELECT T2.tmID FROM players_teams AS T1 INNER JOIN teams AS T2 ON T1.tmID = T2.tmID AND T1.year = T2.year INNER JOIN player_allstar AS T3 ON T3.playerID = T1.playerID WHERE T3.season_id = 1997 ORDER BY T1.rebounds DESC LIMIT 1
professional_basketball,"For the latest passing player who could play all the positions in the court, how many points did he have in his career?",the latest passing refers to max(season_id); play all the positions refers to pos like '%C%' or pos like '%F%' or pos like '%G%',"SELECT SUM(T2.points) FROM players AS T1 INNER JOIN players_teams AS T2 ON T1.playerID = T2.playerID WHERE T1.pos = 'C-F-G' GROUP BY T2.playerID, T2.year ORDER BY T2.year DESC LIMIT 1"
professional_basketball,Which team did the youngest player who could be in F-G position play in the NBA?,team refers to tmID; the youngest refers to max(year); F-G position refers to pos like '%F'; NBA refers to lgID = 'NBA',SELECT T1.tmID FROM teams AS T1 INNER JOIN players_teams AS T2 ON T1.tmID = T2.tmID AND T1.year = T2.year INNER JOIN players AS T3 ON T2.playerID = T3.playerID WHERE T3.pos = 'F-G' AND T2.lgID = 'NBA' ORDER BY T3.birthDate DESC LIMIT 1
professional_basketball,"For the players who played the most PBLA games, who was graduated from Central Missouri State college?",the most PBLA games refers to max(games_played); Central Missouri State college refers to college = 'Central Missouri State',"SELECT T1.firstName, T1.middleName, T1.lastName FROM players AS T1 INNER JOIN players_teams AS T2 ON T1.playerID = T2.playerID WHERE T2.lgID = 'PBLA' AND T2.GP = 10 AND T1.college = 'Central Missouri State' GROUP BY T1.firstName, T1.middleName, T1.lastName ORDER BY COUNT(T2.id) DESC LIMIT 1"
professional_basketball,"In 2000, which team did the player who played the least minutes without missing a single game play in? Give the full name of the team.",in 2000 refers to year = 2000; played the least minutes refers to min(minutes); without missing a single game refers to GP = 82; full name of the team refers to teams.name,SELECT T1.tmID FROM teams AS T1 INNER JOIN players_teams AS T2 ON T1.tmID = T2.tmID AND T1.year = T2.year WHERE T2.GP = 82 AND T2.year = 2000 GROUP BY T1.tmID ORDER BY SUM(T2.PostMinutes) ASC LIMIT 1
professional_basketball,"For all the full attendence players in 1995, which player had most turnovers? Give the full name of the player.","full attendance refers to GP = 82; in 1995 refers to year = 1995; the most turnovers refers to max(turnovers); full name refers to first_name, last_name","SELECT T1.firstName, T1.middleName, T1.lastName FROM players AS T1 INNER JOIN players_teams AS T2 ON T1.playerID = T2.playerID WHERE T2.GP = 82 AND T2.year = 1995 ORDER BY T2.turnovers DESC LIMIT 1"
professional_basketball,"For the player in 2011 who started every game he played, which team had the player who had the most steals?",in 2011 refers to year = 2011; started every game refers to GP = GS; the most steals refers to max(steals); team refers to tmID,"SELECT T1.tmID FROM teams AS T1 INNER JOIN players_teams AS T2 ON T1.tmID = T2.tmID AND T1.year = T2.year WHERE T1.year = 2011 AND T2.GP = T2.GS GROUP BY T1.tmID, T2.steals ORDER BY T2.steals DESC LIMIT 1"
professional_basketball,Which team had the most same starting players througout the season? Give the full name of the team.,the same starting player refers to GP = GS; full name of the team refers to teams.name,SELECT DISTINCT T1.tmID FROM teams AS T1 INNER JOIN players_teams AS T2 ON T1.tmID = T2.tmID AND T1.year = T2.year WHERE T2.GP = T2.GS
professional_basketball,"For the 2001 rebounds leader in the league, when was his birthday?",2001 refers to year = 2001; rebounds leader refers to max(rebounds); birthday refers to birthDate,SELECT birthDate FROM players WHERE playerID = ( SELECT playerID FROM players_teams WHERE year = 2001 GROUP BY playerID ORDER BY SUM(rebounds + dRebounds) DESC LIMIT 1 )
professional_basketball,Which team did the all league rebound champion play in 1997? Give the full name of the team.,rebound champion refers to max(rebounds); 1997 refers to 1997; full name refers to teams.name,SELECT T1.name FROM teams AS T1 INNER JOIN players_teams AS T2 ON T1.tmID = T2.tmID AND T1.year = T2.year WHERE T2.year = 1997 GROUP BY T1.name ORDER BY SUM(rebounds + dRebounds) DESC LIMIT 1
professional_basketball,Which team had more than one player who grabbed more than 600 rebounds in 2011? Give the full name of the team.,more than one player refers to count(playerID) > 1; grabbed more than 600 rebounds refers to rebounds > 600; in 2011 refers to 2011; full name refers to teams.name,SELECT T1.tmID FROM teams AS T1 INNER JOIN players_teams AS T2 ON T1.tmID = T2.tmID AND T1.year = T2.year WHERE T1.year = 2011 AND T2.rebounds > 600
shakespeare,How many of Shakespeare's works were finished before the year 1602?,finished before the year 1602 refers to Date < 1602,SELECT COUNT(id) FROM works WHERE Date < 1602
shakespeare,How many scenes are there in Act 1 in Twelfth Night?,Twelfth Night refers to Title = 'Twelfth Night',SELECT COUNT(T1.id) FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id WHERE T2.Act = 1 AND T1.Title = 'Twelfth Night'
shakespeare,"What is the description of Act 1, Scene 2 in Twelfth Night?",Twelfth Night refers to Title = 'Twelfth Night',SELECT T2.Description FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id WHERE T1.Title = 'Twelfth Night' AND T2.Act = 1 AND T2.Scene = 2
shakespeare,How many more scenes are there in Act 1 than in Act 5 in Twelfth Night?,"in Twelfth Night refers to Title = 'Twelfth Night'; How many more scenes = subtract(sum(Act = 1), sum(Act = 5))","SELECT SUM(IIF(T2.Act = 1, 1, 0)) - SUM(IIF(T2.Act = 5, 1, 0)) AS more FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id WHERE T1.Title = 'Twelfth Night'"
shakespeare,Which work is the character Lord Abergavenny from? Please give its short or abbreviated title.,Lord Abergavenny refers to CharName = 'Lord Abergavenny'; short or abbreviated title refers to Title,SELECT DISTINCT T1.Title FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id INNER JOIN paragraphs AS T3 ON T2.id = T3.chapter_id INNER JOIN characters AS T4 ON T3.character_id = T4.id WHERE T4.CharName = 'Lord Abergavenny'
shakespeare,Please list the character names of all the characters from the work Twelfth Night.,character names refers to CharName; Twelfth Night refers to Title = 'Twelfth Night',SELECT DISTINCT T4.CharName FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id INNER JOIN paragraphs AS T3 ON T2.id = T3.chapter_id INNER JOIN characters AS T4 ON T3.character_id = T4.id WHERE T1.Title = 'Twelfth Night'
shakespeare,"How many paragraphs are there in Act 1, Scene 1 in Twelfth Night?",Twelfth Night refers to Title = 'Twelfth Night',SELECT SUM(T3.ParagraphNum) FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id INNER JOIN paragraphs AS T3 ON T2.id = T3.chapter_id WHERE T2.Act = 1 AND T2.Scene = 1 AND T1.Title = 'Twelfth Night'
shakespeare,"Please list all the paragraphs in Act 1, Scene 1 in Twelfth Night.",Twelfth Night refers to Title = 'Twelfth Night'; list the paragraphs refers to PlainText,SELECT T3.PlainText FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id INNER JOIN paragraphs AS T3 ON T2.id = T3.chapter_id WHERE T2.Act = 1 AND T2.Scene = 1 AND T1.Title = 'Twelfth Night'
shakespeare,How many paragraphs contain the character Lord Abergavenny?,Lord Abergavenny refers to CharName = 'Lord Abergavenny',SELECT SUM(T1.ParagraphNum) FROM paragraphs AS T1 INNER JOIN characters AS T2 ON T1.character_id = T2.id WHERE T2.CharName = 'Lord Abergavenny'
shakespeare,"Please list the IDs of the paragraphs in which the character ""son to Tamora"" appears.","character ""son to Tamora""  refers to characters.Description = 'son to Tamora'",SELECT T1.id FROM paragraphs AS T1 INNER JOIN characters AS T2 ON T1.character_id = T2.id WHERE T2.Description = 'son to Tamora'
shakespeare,"For how many times has the scene ""OLIVIA’S house."" appeared in Twelfth Night?","""OLIVIA’S house.""  refers to chapters.Description = 'OLIVIA’S house.'; Twelfth Night refers to Title = 'Twelfth Night'",SELECT COUNT(T2.id) FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id WHERE T2.Description = 'OLIVIA’S house.' AND T1.Title = 'Twelfth Night'
shakespeare,How many characters are there in Twelfth Night?,Twelfth Night refers to Title = 'Twelfth Night',SELECT COUNT(DISTINCT T4.id) FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id INNER JOIN paragraphs AS T3 ON T2.id = T3.chapter_id INNER JOIN characters AS T4 ON T3.character_id = T4.id WHERE T1.Title = 'Twelfth Night'
shakespeare,Please give the title of the work of Shakespeare that has the most characters.,most characters refers to max(count(character_id)),"SELECT T.Title FROM ( SELECT T1.Title, COUNT(T3.character_id) AS num FROM works T1 INNER JOIN chapters T2 ON T1.id = T2.work_id INNER JOIN paragraphs T3 ON T2.id = T3.chapter_id INNER JOIN characters T4 ON T3.character_id = T4.id GROUP BY T3.character_id, T1.Title ) T ORDER BY T.num DESC LIMIT 1"
shakespeare,What is the average number of characters in all the works of Shakespeare?,"average number = divide(sum(character_id), count(work_id))",SELECT SUM(DISTINCT T4.id) / COUNT(T1.id) FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id INNER JOIN paragraphs AS T3 ON T2.id = T3.chapter_id INNER JOIN characters AS T4 ON T3.character_id = T4.id
shakespeare,How many scenes are there on average in one act in Twelfth Night?,"Twelfth Night refers to Title = 'Twelfth Night'; average scene = divide(sum(Scene), count(Act))",SELECT SUM(T2.Scene) / COUNT(T2.Act) FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id WHERE T1.Title = 'Twelfth Night'
shakespeare,How many comedies did Shakespeare create?,comedies refers to GenreType = 'Comedy',SELECT COUNT(id) FROM works WHERE GenreType = 'Comedy'
shakespeare,When did Shakespeare write the first poem?,first poem refers to GenreType = 'Poem' and Date = 'min',SELECT MIN(Date) FROM works WHERE GenreType = 'Poem'
shakespeare,"Give the abbreviation name for the character ""Earl of Westmoreland"".","abbreviation name refers to Abbrev; character ""Earl of Westmoreland"" refers to CharName = 'Earl of Westmoreland'",SELECT DISTINCT Abbrev FROM characters WHERE CharName = 'Earl of Westmoreland'
shakespeare,Which chapter has the most paragraphs? Give the description of the chapter.,most paragraphs refers to max(count(chapter_id)),SELECT T1.Description FROM chapters AS T1 INNER JOIN paragraphs AS T2 ON T1.id = T2.chapter_id ORDER BY T2.ParagraphNum DESC LIMIT 1
shakespeare,"Which character was mentioned in the paragraph ""Would he do so, I'ld beg your precious mistress, Which he counts but a trifle.""? Give the character name.","paragraph ""Would he do so, I'ld beg your precious mistress, Which he counts but a trifle.""  refers to PlainText = 'Would he do so, I'ld beg your precious mistress, Which he counts but a trifle.'","SELECT T1.CharName FROM characters AS T1 INNER JOIN paragraphs AS T2 ON T1.id = T2.character_id WHERE T2.PlainText = 'Would he do so, I''ld beg your precious mistress,Which he counts but a trifle.'"
shakespeare,How many characters are there in Titus Andronicus?,Titus Andronicus refers to Title = 'Titus Andronicus',SELECT COUNT(DISTINCT T3.character_id) FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id INNER JOIN paragraphs AS T3 ON T2.id = T3.chapter_id WHERE T1.Title = 'Titus Andronicus'
shakespeare,List the number of acts in Two Gentlemen of Verona.,Two Gentlemen of Verona refers to LongTitle = 'Two Gentlemen of Verona',SELECT DISTINCT T1.Act FROM chapters AS T1 INNER JOIN works AS T2 ON T1.id = T1.work_id WHERE T2.LongTitle = 'Two Gentlemen of Verona'
shakespeare,What is the description for the character mentioned in paragraph No.640171?,paragraph No.640171 refers to paragraphs.id = '640171',SELECT T1.Description FROM characters AS T1 INNER JOIN paragraphs AS T2 ON T1.id = T2.character_id WHERE T2.id = '640171'
shakespeare,"Give the title of the work that contains the character ""Shylock"".","character ""Shylock"" refers to CharName = 'Shylock'",SELECT DISTINCT T1.Title FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id INNER JOIN paragraphs AS T3 ON T2.id = T3.chapter_id INNER JOIN characters AS T4 ON T3.character_id = T4.id WHERE T4.CharName = 'Shylock'
shakespeare,How many scenes are there in King John?,King John refers to Title = 'King John',SELECT COUNT(T2.Scene) FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id WHERE T1.Title = 'King John'
shakespeare,How many chapters does the character Demetrius show in the story?,character Demetrius refers to CharName = 'Demetrius',SELECT COUNT(DISTINCT T2.chapter_id) FROM characters AS T1 INNER JOIN paragraphs AS T2 ON T1.id = T2.character_id WHERE T1.CharName = 'Demetrius'
shakespeare,Which Shakespeare story with character ID 324 has description of 'this friend of Caesar'?,,SELECT T1.Title FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id INNER JOIN paragraphs AS T3 ON T2.id = T3.chapter_id INNER JOIN characters AS T4 ON T3.character_id = T4.id WHERE T2.id = '324' AND T2.Description = 'friend to Caesar'
shakespeare,"Give the description for the Act No.2, Scene No.2 of Midsummer Night's Dream.",Act No.2 refers to Act = '2'; Scene No.2  refers to Scene = '2'; Midsummer Night's Dream refers to Title = 'Midsummer Night''s Dream',SELECT T2.Description FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id WHERE T2.Act = '2' AND T2.Scene = '2' AND T1.Title = 'Midsummer Night''s Dream'
shakespeare,Which Shakespeare tragedy has the most scenes? Give the long title.,tragedy refers to GenreType = 'Tragedy'; most scenes refers to max(count(Scene)),"SELECT T.LongTitle FROM ( SELECT T1.LongTitle, COUNT(T2.Scene) AS num FROM works AS T1 INNER JOIN chapters AS T2 ON T1.id = T2.work_id WHERE T1.GenreType = 'Tragedy' GROUP BY T1.LongTitle, T2.Scene ) AS T ORDER BY T.num DESC LIMIT 1"
shakespeare,"How many paragraphs are there in the scene whose description is ""A Sea-port in Cyprus. An open place near the quay.""?",,SELECT SUM(T2.ParagraphNum) FROM chapters AS T1 INNER JOIN paragraphs AS T2 ON T1.id = T2.chapter_id WHERE T1.Description = 'A Sea-port in Cyprus. An open place near the quay.'
shakespeare,What percentage of all scenes are tragic scenes in Shakespeare's work in 1594?,"tragic scenes refers to GenreType = 'Tragedy'; work in 1594 refers to Date = '1594'; percentage = divide((sum(Scene) when GenreType = 'Tragedy'), count(Scene))as percentage","SELECT CAST(SUM(IIF(T2.GenreType = 'Tragedy', 1, 0)) AS REAL) * 100 / COUNT(T1.Scene) FROM chapters AS T1 INNER JOIN works AS T2 ON T1.work_id = T2.id WHERE T2.Date = '1594'"
